Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?,y,days_to_forward,Date received_year,Date received_month,Date received_dow,p_yes,p_no,pred,expected_cost,high_cost_flag
1242333,Mortgage,Other mortgage,"Application, originator, mortgage broker",,FL,34613.0,2015-02-17,2015-02-23,JPMorgan Chase,Closed with explanation,Yes,,1,6.0,2015,2,1,0.5160858026047743,0.4839141973952257,1,6.071313579161806,0
1260010,Credit card,,APR or interest rate,,TX,78599.0,2015-02-26,2015-02-27,Bank of America,Closed with explanation,Yes,,1,1.0,2015,2,3,0.5814791850117282,0.41852081498827176,1,4.548166519906174,0
1227273,Credit reporting,,Incorrect information on credit report,Account status,TX,76708.0,2015-02-05,2015-03-10,Equifax,Closed with explanation,Yes,,1,33.0,2015,2,3,0.6145584097469243,0.38544159025307567,1,10.683532722024605,0
1207209,Payday loan,,Received a loan I didn't apply for,,GA,30223.0,2015-01-23,2015-01-28,Red Rock Tribal Lending,Closed with explanation,Yes,,1,5.0,2015,1,4,0.26593849613393483,0.7340615038660652,1,7.872492030928521,0
1228873,Debt collection,Auto,Taking/threatening an illegal action,Threatened to sue on too old debt,NoI,-9999.0,2015-02-06,2015-02-09,Santander Consumer USA,Closed with explanation,Yes,,1,3.0,2015,2,4,0.598917906292167,0.401082093707833,1,4.8086567496626635,0
1213416,Credit reporting,,Incorrect information on credit report,Information is not mine,GA,30189.0,2015-01-27,2015-01-27,Equifax,Closed with explanation,Yes,,1,0.0,2015,1,1,0.686049386264158,0.313950613735842,1,3.511604909886736,0
1218528,Credit card,,Identity theft / Fraud / Embezzlement,,CA,93950.0,2015-01-30,2015-01-30,Capital One,Closed with explanation,Yes,,1,0.0,2015,1,4,0.7948887770916157,0.20511122290838435,1,2.640889783267075,0
1241032,Prepaid card,General purpose card,Fraud or scam,,CA,92620.0,2015-02-14,2015-02-26,U.S. Bancorp,Closed with monetary relief,Yes,,1,12.0,2015,2,5,0.5118084306076005,0.4881915693923995,1,7.305532555139196,0
1208911,Student loan,Non-federal student loan,Can't repay my loan,,CA,95687.0,2015-01-25,2015-01-25,Genesis Lending,Closed with explanation,Yes,,1,0.0,2015,1,6,0.6451950541524023,0.3548049458475977,1,3.8384395667807816,0
1216609,Credit reporting,,Incorrect information on credit report,Personal information,VA,20155.0,2015-01-29,2015-01-29,Equifax,Closed with explanation,Yes,,1,0.0,2015,1,3,0.7416880253432395,0.2583119746567605,1,3.066495797254084,0
1203399,Credit reporting,,Incorrect information on credit report,Information is not mine,SC,29072.0,2015-01-22,2015-01-22,TransUnion,Closed with explanation,Yes,,1,0.0,2015,1,3,0.6754803118763236,0.3245196881236764,1,3.596157504989411,0
1259821,Credit reporting,,Incorrect information on credit report,Information is not mine,CO,80031.0,2015-02-27,2015-03-06,TransUnion,Closed with explanation,Yes,,1,7.0,2015,2,4,0.7155771961934896,0.2844228038065104,1,4.675382430452084,0
1214342,Bank account or service,Savings account,"Account opening, closing, or management",,NJ,7848.0,2015-01-28,2015-02-02,Valley National Bank,Closed with monetary relief,Yes,,1,5.0,2015,1,2,0.20261560617534138,0.7973843938246586,0,8.37907515059727,0
1197477,Bank account or service,Checking account,"Account opening, closing, or management",,VA,20175.0,2015-01-16,2015-01-16,Bank of America,Closed with explanation,No,Yes,0,0.0,2015,1,4,0.5705860609415868,0.4294139390584132,1,19.435311512467305,1
1182568,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,IL,60611.0,2015-01-06,2015-01-06,Experian,Closed with non-monetary relief,Yes,Yes,1,0.0,2015,1,1,0.7044871342658625,0.2955128657341375,1,18.364102925873098,0
1201529,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,DE,19808.0,2015-01-21,2015-01-23,PNC Bank,Closed with explanation,Yes,,1,2.0,2015,1,2,0.6009193407049029,0.39908065929509706,1,4.592645274360777,0
1262089,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,CO,81005.0,2015-02-28,2015-03-01,Experian,Closed with explanation,Yes,,1,1.0,2015,2,5,0.6987821837109789,0.3012178162890211,1,3.609742530312169,0
1198707,Consumer loan,Vehicle loan,Problems when you are unable to pay,,GA,30281.0,2015-01-19,2015-01-19,Summit Financial Corp,Closed with explanation,Yes,,1,0.0,2015,1,0,0.38067011350420693,0.619329886495793,1,5.954639091966344,0
1184287,Debt collection,Payday loan,Communication tactics,Threatened to take legal action,MO,65401.0,2015-01-07,2015-01-12,"EZCORP, Inc.",Closed with explanation,Yes,,1,5.0,2015,1,2,0.5545122885422715,0.4454877114577285,1,5.563901691661828,0
1264022,Bank account or service,Checking account,"Account opening, closing, or management",,NJ,7110.0,2015-03-02,2015-03-02,Santander Bank US,In progress,Yes,,1,0.0,2015,3,0,0.7053799049987132,0.29462009500128683,1,3.3569607600102946,0
1194090,Credit card,,Late fee,,WA,98402.0,2015-01-13,2015-01-16,Citibank,Closed with non-monetary relief,Yes,,1,3.0,2015,1,1,0.7480504452042405,0.25194955479575953,1,3.6155964383660764,0
1238194,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt is not mine,NM,87114.0,2015-02-12,2015-02-19,Transworld Systems Inc.,In progress,Yes,,1,7.0,2015,2,3,0.6879880372755053,0.3120119627244947,1,4.896095701795958,0
1188320,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,NY,14514.0,2015-01-09,2015-01-09,Experian,Closed with non-monetary relief,Yes,No,1,0.0,2015,1,4,0.6656449368860103,0.33435506311398966,1,3.6748405049119173,0
1246404,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,CA,95377.0,2015-02-19,2015-02-25,Wells Fargo,Closed with explanation,Yes,,1,6.0,2015,2,3,0.49420201733599606,0.505797982664004,1,6.246383861312032,0
1208953,Credit card,,Billing disputes,,VA,23058.0,2015-01-25,2015-01-25,JPMorgan Chase,Closed with explanation,Yes,,1,0.0,2015,1,6,0.6672845543944596,0.33271544560554045,1,3.6617235648443236,0
1219451,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,CA,91423.0,2015-01-31,2015-01-31,Ocwen,Closed with explanation,Yes,,1,0.0,2015,1,5,0.28344026503124087,0.7165597349687591,1,6.732477879750073,0
1262855,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,TN,37067.0,2015-03-02,2015-03-02,Arvest Bank,Closed with explanation,Yes,,1,0.0,2015,3,0,0.5948786880768583,0.4051213119231417,1,4.240970495385134,0
1241139,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,DC,20036.0,2015-02-14,2015-02-14,JPMorgan Chase,Closed with explanation,Yes,,1,0.0,2015,2,5,0.5153812396989209,0.4846187603010791,1,4.876950082408633,0
1202109,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,OH,45154.0,2015-01-21,2015-01-21,Selene Finance,Closed with explanation,Yes,Yes,1,0.0,2015,1,2,0.5799466929617079,0.42005330703829213,1,19.360426456306335,1
1232416,Credit card,,Balance transfer,,OH,43615.0,2015-02-09,2015-02-09,Capital One,In progress,Yes,,1,0.0,2015,2,0,0.8223249233755617,0.17767507662443827,1,2.421400612995506,0
1240993,Credit card,,Unsolicited issuance of credit card,,NE,68504.0,2015-02-13,2015-02-14,Sterling Jewelers Inc.,Closed with non-monetary relief,Yes,,1,1.0,2015,2,4,0.5354601768898368,0.4645398231101632,1,4.916318584881306,0
1220728,Bank account or service,Other bank product/service,"Account opening, closing, or management",,WA,98052.0,2015-02-02,2015-02-03,KeyBank NA,Closed with explanation,Yes,,1,1.0,2015,2,0,0.6470856395239235,0.3529143604760765,1,4.023314883808612,0
1213759,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was discharged in bankruptcy,GA,30013.0,2015-01-28,2015-02-11,"Darnel Quick Recovery, Inc.",Closed with explanation,Yes,Yes,1,14.0,2015,1,2,0.37386973852427524,0.6261302614757247,1,23.809042091805797,1
1268115,Credit reporting,,Improper use of my credit report,Report improperly shared by CRC,NJ,7105.0,2015-03-04,2015-03-11,Equifax,Closed with explanation,Yes,,1,7.0,2015,3,2,0.6828469225442005,0.31715307745579946,1,4.937224619646396,0
1268677,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,MN,56073.0,2015-03-04,2015-03-05,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,,1,1.0,2015,3,2,0.5853132274851632,0.41468677251483677,1,4.517494180118694,0
1226102,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,GA,30052.0,2015-02-04,2015-02-10,"Green Tree Servicing, LLC",In progress,Yes,,1,6.0,2015,2,2,0.5825603525884356,0.41743964741156436,1,5.539517179292515,0
1243456,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,CO,80211.0,2015-02-17,2015-02-24,JPMorgan Chase,Closed with explanation,Yes,,1,7.0,2015,2,1,0.4697046036899401,0.5302953963100598,1,6.642363170480479,0
1220778,Prepaid card,General purpose card,"Managing, opening, or closing account",,MD,20876.0,2015-02-02,2015-02-06,"NetSpend Corporation,  a TSYS Company",Closed with explanation,Yes,,1,4.0,2015,2,0,0.28398568690633946,0.7160143130936605,1,7.528114504749284,0
1256949,Student loan,Non-federal student loan,Can't repay my loan,,MN,55423.0,2015-02-25,2015-03-04,Student Loan Finance Corporation,Closed with explanation,Yes,,1,7.0,2015,2,2,0.4670378166816729,0.5329621833183271,1,6.663697466546617,0
1230389,Credit reporting,,Incorrect information on credit report,Public record,LA,70117.0,2015-02-08,2015-02-08,Equifax,Closed with explanation,Yes,Yes,1,0.0,2015,2,6,0.6846822460407,0.31531775395929995,1,18.522542031674398,0
1277892,Debt collection,Mortgage,Communication tactics,Frequent or repeated calls,OH,43123.0,2015-03-11,2015-03-11,Wells Fargo,Closed with explanation,Yes,,1,0.0,2015,3,2,0.5973691515118396,0.40263084848816044,1,4.2210467879052835,0
1237129,Credit card,,Advertising and marketing,,NC,28054.0,2015-02-11,2015-02-18,JPMorgan Chase,Closed with explanation,Yes,,1,7.0,2015,2,2,0.501463526818024,0.498536473181976,1,6.388291785455809,0
1191955,Consumer loan,Vehicle loan,Shopping for a loan or lease,,MO,63114.0,2015-01-14,2015-01-16,Toyota Motor Credit Corporation,Closed with explanation,Yes,,1,2.0,2015,1,2,0.4865040745191882,0.5134959254808118,1,5.507967403846495,0
1236246,Money transfers,International money transfer,Fraud or scam,,AL,36695.0,2015-02-11,2015-02-11,Western Union,Closed with explanation,Yes,,1,0.0,2015,2,2,0.2930759798729004,0.7069240201270997,1,6.655392161016797,0
1226854,Bank account or service,Checking account,"Account opening, closing, or management",,NJ,8330.0,2015-02-05,2015-02-10,Comerica,Closed with monetary relief,Yes,,1,5.0,2015,2,3,0.6467223311660079,0.35327766883399214,1,4.826221350671937,0
1261355,Credit card,,Credit determination,,IA,52302.0,2015-02-27,2015-03-02,Capital One,In progress,Yes,,1,3.0,2015,2,4,0.784312689004614,0.21568731099538596,1,3.325498487963088,0
1212052,Consumer loan,Installment loan,Taking out the loan or lease,,OR,97317.0,2015-01-27,2015-02-09,"Enova International, Inc.",Closed with explanation,Yes,,1,13.0,2015,1,1,0.598614729595832,0.40138527040416805,1,6.811082163233344,0
1243291,Credit card,,Identity theft / Fraud / Embezzlement,,CA,94606.0,2015-02-17,2015-02-17,Bank of America,Closed with explanation,Yes,,1,0.0,2015,2,1,0.676054803408978,0.32394519659102206,1,3.5915615727281764,0
1237386,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt resulted from identity theft,CT,6226.0,2015-02-12,2015-02-12,DataMax Corporation,Closed with explanation,Yes,,1,0.0,2015,2,3,0.6176922078732353,0.3823077921267647,1,4.0584623370141175,0
1198621,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,TX,77095.0,2015-01-19,2015-01-22,GE Capital Retail,Closed with explanation,Yes,,1,3.0,2015,1,0,0.5963149035873386,0.40368509641266137,1,4.8294807713012915,0
1241955,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,NV,89128.0,2015-02-17,2015-02-17,Navy FCU,In progress,Yes,,1,0.0,2015,2,1,0.6134156525324214,0.38658434746757864,1,4.092674779740629,0
1232688,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,PA,19118.0,2015-02-09,2015-02-09,Wells Fargo,Closed with explanation,Yes,,1,0.0,2015,2,0,0.5205018701268677,0.47949812987313234,1,4.835985038985059,0
1226384,Credit reporting,,Incorrect information on credit report,Account status,KY,40228.0,2015-02-05,2015-03-10,Equifax,Closed with explanation,Yes,,1,33.0,2015,2,3,0.5767265903672044,0.4232734096327956,1,10.986187277062365,0
1221354,Credit card,,Customer service / Customer relations,,PA,17109.0,2015-02-02,2015-02-02,GE Capital Retail,Closed with explanation,Yes,Yes,1,0.0,2015,2,0,0.6786976990743665,0.3213023009256335,1,18.570418407405068,0
1219182,Credit reporting,,Improper use of my credit report,Report improperly shared by CRC,FL,33615.0,2015-01-30,2015-02-05,TransUnion,Closed with explanation,Yes,Yes,1,6.0,2015,1,4,0.602165492962762,0.397834507037238,1,20.382676056297903,1
1212018,Credit card,,Other,,CO,80537.0,2015-01-27,2015-01-28,Encore Capital Group,Closed with explanation,Yes,Yes,1,1.0,2015,1,1,0.7359866502647843,0.26401334973521573,1,18.312106797881725,0
1231992,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,CA,90042.0,2015-02-09,2015-02-12,Bank of America,Closed with non-monetary relief,Yes,,1,3.0,2015,2,0,0.5253354277173459,0.47466457228265413,1,5.397316578261233,0
1262556,Debt collection,Payday loan,False statements or representation,Impersonated an attorney or official,DC,20011.0,2015-03-02,2015-03-02,"McCarthy, Burgess & Wolff, Inc.",Closed with explanation,Yes,,1,0.0,2015,3,0,0.6291562317994355,0.3708437682005645,1,3.966750145604516,0
1228044,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,LA,71273.0,2015-02-05,2015-02-10,Global Credit & Collection Corporation,Closed with explanation,Yes,,1,5.0,2015,2,3,0.5228759959612841,0.4771240040387159,1,5.816992032309727,0
1246446,Credit reporting,,Incorrect information on credit report,Account status,OH,43615.0,2015-02-19,2015-02-25,Equifax,Closed with explanation,Yes,,1,6.0,2015,2,3,0.6813303705422811,0.31866962945771893,1,4.749357035661752,0
1208958,Consumer loan,Vehicle loan,Managing the loan or lease,,KS,66061.0,2015-01-25,2015-01-25,Condor Capital Corp.,Closed with explanation,Yes,,1,0.0,2015,1,6,0.4410360009366156,0.5589639990633843,1,5.471711992507075,0
1224086,Credit card,,Delinquent account,,NC,28472.0,2015-02-03,2015-02-04,JPMorgan Chase,Closed with explanation,Yes,,1,1.0,2015,2,1,0.5657836787274517,0.4342163212725483,1,4.673730570180386,0
1272493,Debt collection,Federal student loan,Disclosure verification of debt,Right to dispute notice not received,DC,20002.0,2015-03-08,2015-03-08,Citibank,Closed with explanation,Yes,,1,0.0,2015,3,6,0.7206599803697732,0.2793400196302268,1,3.2347201570418145,0
1185851,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,CA,92587.0,2015-01-07,2015-01-08,"CCS Financial Services, Inc.",Closed with explanation,Yes,,1,1.0,2015,1,2,0.36954999553353163,0.6304500044664684,1,6.243600035731747,0
1210434,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,NY,10456.0,2015-01-26,2015-01-26,Allied Interstate LLC,Closed with non-monetary relief,Yes,,1,0.0,2015,1,0,0.587743028598557,0.412256971401443,1,4.298055771211544,0
1248305,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,NC,28697.0,2015-02-19,2015-03-01,TransUnion,Closed with non-monetary relief,Yes,,1,10.0,2015,2,3,0.7083059052483237,0.2916940947516763,1,5.33355275801341,0
1204991,Consumer loan,Personal line of credit,Managing the line of credit,,NJ,7054.0,2015-01-22,2015-01-26,"Green Tree Servicing, LLC",Closed with explanation,Yes,Yes,1,4.0,2015,1,3,0.7794816951171754,0.22051830488282465,1,18.564146439062597,0
1198328,Credit reporting,,Incorrect information on credit report,Account status,PA,18518.0,2015-01-18,2015-01-18,Experian,Closed with explanation,Yes,Yes,1,0.0,2015,1,6,0.5879027420574515,0.4120972579425485,1,19.296778063540387,0
1235808,Bank account or service,Checking account,Deposits and withdrawals,,PA,18302.0,2015-02-11,2015-02-18,PNC Bank,In progress,Yes,,1,7.0,2015,2,2,0.6268184741723964,0.37318152582760356,1,5.385452206620829,0
1226697,Debt collection,,Communication tactics,Threatened to take legal action,NC,28645.0,2015-02-05,2015-02-12,"Northern Alliance Management, LLC",Closed with explanation,Yes,,1,7.0,2015,2,3,0.3795537163763317,0.6204462836236684,1,7.363570268989347,0
1206797,Credit reporting,,Incorrect information on credit report,Account status,AZ,85224.0,2015-01-23,2015-02-09,Experian,Closed with non-monetary relief,Yes,,1,17.0,2015,1,4,0.5996845417754904,0.40031545822450965,1,7.6025236657960775,0
1274224,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,MI,48168.0,2015-03-09,2015-03-09,Nationstar Mortgage,Closed with explanation,Yes,,1,0.0,2015,3,0,0.6910764641516212,0.30892353584837884,1,3.4713882867870307,0
1244470,Credit reporting,,Incorrect information on credit report,Information is not mine,CA,92301.0,2015-02-18,2015-02-18,Equifax,Closed with explanation,Yes,,1,0.0,2015,2,2,0.7484830125780914,0.25151698742190864,1,3.012135899375269,0
1237345,Mortgage,VA mortgage,"Loan servicing, payments, escrow account",,AZ,85637.0,2015-02-11,2015-02-12,Ocwen,Closed with explanation,Yes,Yes,1,1.0,2015,2,2,0.2779479634401871,0.7220520365598129,1,21.9764162924785,1
1189344,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,CO,80229.0,2015-01-10,2015-01-10,Encore Capital Group,Closed with explanation,Yes,Yes,1,0.0,2015,1,5,0.462104153976984,0.537895846023016,1,20.303166768184127,1
1198657,Credit card,,Other fee,,NY,10002.0,2015-01-19,2015-01-19,JPMorgan Chase,Closed with monetary relief,Yes,,1,0.0,2015,1,0,0.6290220238376334,0.3709779761623666,1,3.967823809298933,0
1268937,Debt collection,"Other (phone, health club, etc.)",Communication tactics,Frequent or repeated calls,PA,18419.0,2015-03-05,2015-03-11,"The CBE Group, Inc.",Closed with explanation,Yes,,1,6.0,2015,3,3,0.6395392180832372,0.3604607819167628,1,5.0836862553341025,0
1207274,Credit reporting,,Incorrect information on credit report,Account status,WI,54817.0,2015-01-23,2015-01-26,Experian,Closed with non-monetary relief,Yes,,1,3.0,2015,1,4,0.6898488497290103,0.3101511502709897,1,4.081209202167917,0
1226091,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,CA,94550.0,2015-02-04,2015-02-09,Citibank,In progress,Yes,,1,5.0,2015,2,2,0.6966182701227792,0.3033817298772208,1,4.427053839017766,0
1239723,Consumer loan,Installment loan,Problems when you are unable to pay,,GA,30248.0,2015-02-13,2015-02-20,1st Franklin Financial Corporation,Closed with explanation,Yes,,1,7.0,2015,2,4,0.39186592682002597,0.608134073179974,1,7.265072585439793,0
1222739,Debt collection,"Other (phone, health club, etc.)",Communication tactics,Used obscene/profane/abusive language,FL,32055.0,2015-02-03,2015-02-06,"Hunter Warfield, Inc.",In progress,No,,0,3.0,2015,2,1,0.15855598793590567,0.8414440120640944,0,8.331552096512755,0
1183190,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,CA,91411.0,2015-01-06,2015-02-10,Quality Loan Service Corporation,Closed with explanation,Yes,,1,35.0,2015,1,1,0.4486081249834802,0.5513918750165199,1,12.411135000132159,0
1227878,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,AR,72459.0,2015-02-05,2015-02-10,Bank of America,Closed with explanation,Yes,,1,5.0,2015,2,3,0.5377875657974369,0.4622124342025631,1,5.697699473620505,0
1201102,Bank account or service,Checking account,Deposits and withdrawals,,CA,90061.0,2015-01-21,2015-01-22,Wells Fargo,Closed with explanation,Yes,,1,1.0,2015,1,2,0.4298277835422695,0.5701722164577305,1,5.761377731661844,0
1228096,Consumer loan,Installment loan,Problems when you are unable to pay,,OK,74569.0,2015-02-06,2015-02-10,World Acceptance Corporation,Closed with explanation,Yes,,1,4.0,2015,2,4,0.46341607792433026,0.5365839220756697,1,6.092671376605358,0
1250947,Bank account or service,Checking account,Problems caused by my funds being low,,IL,60505.0,2015-02-21,2015-02-21,Fifth Third Bank,Closed with non-monetary relief,Yes,,1,0.0,2015,2,5,0.7706200967769748,0.22937990322302515,1,2.835039225784201,0
1246835,Credit reporting,,Incorrect information on credit report,Public record,NJ,7753.0,2015-02-18,2015-02-25,TransUnion,Closed with explanation,Yes,,1,7.0,2015,2,2,0.7555790763965919,0.24442092360340806,1,4.355367388827265,0
1255659,Credit card,,Credit line increase/decrease,,MA,1010.0,2015-02-24,2015-02-25,Bank of America,Closed with explanation,Yes,,1,1.0,2015,2,1,0.6844269473884164,0.31557305261158364,1,3.7245844208926693,0
1191980,Credit reporting,,Incorrect information on credit report,Account status,MA,2360.0,2015-01-14,2015-01-14,Experian,Closed with explanation,Yes,Yes,1,0.0,2015,1,2,0.6300088928539163,0.36999110714608374,1,18.95992885716867,0
1251004,Credit reporting,,Credit reporting company's investigation,No notice of investigation status/result,CA,95825.0,2015-02-21,2015-02-27,Equifax,Closed with non-monetary relief,Yes,,1,6.0,2015,2,5,0.7640829317727686,0.23591706822723135,1,4.087336545817851,0
1244504,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,TX,78573.0,2015-02-17,2015-02-18,Ocwen,Closed with explanation,Yes,,1,1.0,2015,2,1,0.3084619188881726,0.6915380811118275,1,6.73230464889462,0
1207696,Credit card,,Late fee,,CA,92117.0,2015-01-23,2015-01-24,Wells Fargo,Closed with explanation,Yes,Yes,1,1.0,2015,1,4,0.5343630389058943,0.4656369610941057,1,19.925095688752844,1
1264013,Debt collection,Payday loan,Improper contact or sharing of info,Talked to a third party about my debt,OH,44011.0,2015-03-02,2015-03-02,Turning Point Solutions LLC,Closed with non-monetary relief,Yes,,1,0.0,2015,3,0,0.6038429173653341,0.39615708263466587,1,4.169256661077327,0
1246417,Debt collection,Payday loan,Cont'd attempts collect debt not owed,Debt was paid,NC,28203.0,2015-02-19,2015-02-19,Delbert Services,Closed with explanation,Yes,,1,0.0,2015,2,3,0.5750428905921786,0.4249571094078214,1,4.399656875262571,0
1201981,Credit reporting,,Incorrect information on credit report,Account terms,FL,32877.0,2015-01-21,2015-01-21,Experian,Closed with explanation,Yes,,1,0.0,2015,1,2,0.6052471161279079,0.39475288387209206,1,4.1580230709767365,0
1217709,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,FL,33040.0,2015-01-29,2015-02-04,Ocwen,Closed with explanation,Yes,Yes,1,6.0,2015,1,3,0.288689717469086,0.711310282530914,1,22.89048226024731,1
1268685,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,SC,29073.0,2015-03-04,2015-03-05,"Green Tree Servicing, LLC",In progress,Yes,,1,1.0,2015,3,2,0.6518152901665054,0.3481847098334946,1,3.985477678667957,0
1177989,Bank account or service,Checking account,"Account opening, closing, or management",,OH,45220.0,2015-01-01,2015-01-01,Citibank,Closed with monetary relief,Yes,Yes,1,0.0,2015,1,3,0.7337089733024676,0.26629102669753235,1,18.13032821358026,0
1206606,Credit reporting,,Incorrect information on credit report,Reinserted previously deleted info,TX,76116.0,2015-01-23,2015-02-11,TransUnion,Closed with explanation,Yes,,1,19.0,2015,1,4,0.7005487099178918,0.29945129008210825,1,7.195610320656867,0
1189997,Credit reporting,,Incorrect information on credit report,Account status,PA,18201.0,2015-01-12,2015-01-21,TransUnion,Closed with explanation,Yes,,1,9.0,2015,1,0,0.6259713698326874,0.3740286301673126,1,5.7922290413385005,0
1230315,Debt collection,"Other (phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,NJ,7012.0,2015-02-07,2015-02-07,"EOS Holdings, Inc.",Closed with explanation,Yes,,1,0.0,2015,2,5,0.5669570630081919,0.43304293699180807,1,4.464343495934465,0
1185694,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,SC,29061.0,2015-01-07,2015-01-08,PayPal,Closed with explanation,Yes,,1,1.0,2015,1,2,0.5495268066688639,0.4504731933311361,1,4.803785546649089,0
1228028,Credit reporting,,Incorrect information on credit report,Account status,NY,10456.0,2015-02-05,2015-02-06,Experian,Closed with explanation,Yes,,1,1.0,2015,2,3,0.615103148123157,0.38489685187684297,1,4.279174815014744,0
1207201,Credit card,,Other,,CA,91403.0,2015-01-23,2015-02-09,Capital One,Closed with explanation,Yes,,1,17.0,2015,1,4,0.820805442937696,0.17919455706230403,1,5.833556456498433,0
1212236,Debt collection,Credit card,Improper contact or sharing of info,Talked to a third party about my debt,MN,55406.0,2015-01-27,2015-01-30,Messerli & Kramer P.A.,Closed with explanation,Yes,,1,3.0,2015,1,1,0.3694133684443785,0.6305866315556214,1,6.644693052444971,0
1269516,Debt collection,,Disclosure verification of debt,Not given enough info to verify debt,GA,30058.0,2015-03-05,2015-03-05,Encore Capital Group,Closed with explanation,Yes,,1,0.0,2015,3,3,0.5946013827866702,0.4053986172133298,1,4.2431889377066385,0
1212489,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,CA,94401.0,2015-01-27,2015-01-27,Bank of America,Closed with non-monetary relief,Yes,,1,0.0,2015,1,1,0.4950577550309224,0.5049422449690776,1,5.039537959752621,0
1186163,Credit reporting,,Incorrect information on credit report,Account status,VA,23220.0,2015-01-08,2015-01-08,Equifax,Closed with explanation,Yes,Yes,1,0.0,2015,1,3,0.6461557555857775,0.35384424441422246,1,18.83075395531378,0
1211804,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,SC,29464.0,2015-01-27,2015-01-27,Nationstar Mortgage,Closed with explanation,Yes,,1,0.0,2015,1,1,0.5819654599872089,0.41803454001279106,1,4.3442763201023284,0
1238523,Debt collection,,Improper contact or sharing of info,Contacted employer after asked not to,NY,10003.0,2015-02-12,2015-02-12,"The Regional Adjustment Bureau, Incorporated",Closed with explanation,Yes,,1,0.0,2015,2,3,0.5651560603122229,0.4348439396877771,1,4.478751517502217,0
1187773,Debt collection,,Communication tactics,Frequent or repeated calls,MI,48080.0,2015-01-09,2015-01-13,"CCS Financial Services, Inc.",Closed with explanation,Yes,,1,4.0,2015,1,4,0.3764629256214625,0.6235370743785376,1,6.7882965950283,0
1268486,Credit card,,Closing/Cancelling account,,WY,82801.0,2015-03-05,2015-03-05,Amex,Closed with explanation,Yes,,1,0.0,2015,3,3,0.8522390084531705,0.14776099154682953,1,2.1820879323746363,0
1186219,Mortgage,Conventional fixed mortgage,Settlement process and costs,,MA,1867.0,2015-01-08,2015-01-08,Bank of America,Closed with explanation,Yes,,1,0.0,2015,1,3,0.5840996772910123,0.4159003227089877,1,4.3272025816719015,0
1274446,Bank account or service,Checking account,"Account opening, closing, or management",,FL,33176.0,2015-03-09,2015-03-13,TD Bank,Closed with explanation,Yes,Yes,1,4.0,2015,3,0,0.7478028700182244,0.25219712998177557,1,18.817577039854203,0
1260003,Debt collection,Credit card,False statements or representation,Attempted to collect wrong amount,MD,21078.0,2015-02-26,2015-02-27,Citibank,Closed with explanation,Yes,,1,1.0,2015,2,3,0.6569112174597125,0.3430887825402875,1,3.9447102603223003,0
1192265,Credit card,,Payoff process,,WV,26757.0,2015-01-13,2015-01-14,M&T Bank,Closed,Yes,,1,1.0,2015,1,1,0.6724120208352145,0.32758797916478555,1,3.8207038333182846,0
